"821","15","1","1","9","1","Valor días proporcionales","8","12","2018-07-01","1","0.00000000","7","2018","31","4","CLP","1.00000000","13000.00000000","52000.00000000","52000","1","1","1","390000.00000000","2018-07-19 02:13:20","2018-07-19 02:13:20",NULL
"822","15","1","1","9","1","Canon de Arriendo","1","12","2018-07-01","1","0.00000000","7","2018","31","31","CLP","1.00000000","12580.64516129","390000.00000000","390000","1","1","1","390000.00000000","2018-07-19 02:13:20","2018-07-19 02:13:20",NULL
"834","15","1","1","9","1","Garantía","11","12","2018-07-01","1","0.00000000","7","2018","31","31","CLP","1.00000000","1.00000000","400000.00000000","400000","1","1","1","390000.00000000","2018-07-19 02:13:20","2018-07-19 02:13:20",NULL
"835","15","1","1","9","2","Pie","31","12","2018-07-01","1","0.00000000","7","2018","31","31","CLP","1.00000000","1.00000000","170040.00000000","170040","1","1","1","390000.00000000","2018-07-19 02:13:20","2018-07-19 02:13:20",NULL
"836","15","1","1","9","2","11 Cuotas 5%","32","12","2018-07-01","1","0.00000000","7","2018","31","30","CLP","1.00000000","12580.64516129","0.00000000","0","1","1","1","390000.00000000","2018-07-19 02:13:20","2018-07-19 02:13:20",NULL
"848","15","1","1","9","1","Pago Pendiente","33","12","2018-07-01","1","0.00000000","7","2018","31","31","CLP","1.00000000","1.00000000","0.00000000","0","1","1","1","390000.00000000","2018-07-19 02:13:20","2018-07-19 02:13:20",NULL
"850","15","1","1","9","1","Total Costos Propietario","34","12","2018-07-01","1","0.00000000","7","2018","31","30","CLP","1.00000000","12580.64516129","622040.00000000","622040","1","1","1","390000.00000000","2018-07-19 02:13:20","2018-07-19 02:13:20",NULL
"862","15","1","1","9","1","Saldo a Depositar","35","12","2018-07-01","1","0.00000000","7","2018","31","30","CLP","1.00000000","12580.64516129","-232040.00000000","-232040","1","1","1","390000.00000000","2018-07-19 02:13:20","2018-07-19 02:13:20",NULL
